t   Re(psi(x_0,t))   Im(psi(x_0,t))    Re(psi(x_n,t))   Im(psi(x_n,t))
1.42  6.125322676862418e-16  5.396072477285066e-16  3.181862456035691e-16  2.6269701214999923e-16
1.43  5.850149276695338e-16  1.6824522490672434e-16  -5.666700343250616e-16  7.9329456974465e-17
1.44  6.27200044534901e-16  4.0160668335940586e-16  -7.729890507484843e-16  -1.8543339013351724e-16
1.45  6.693648168329724e-16  -2.0518263287304052e-16  -2.81496458914624e-16  2.324523516123769e-16
1.46  2.264821234485045e-16  -1.3502562257081274e-16  -3.36975520084545e-16  7.164448120137247e-17
1.47  2.89527435894655e-16  8.58992653819255e-17  3.7182674852558324e-16  2.3071725943585927e-16
1.48  4.179010001713671e-16  1.3862048917998654e-16  2.9937662655529544e-16  -2.431122691837569e-16
1.49  3.2025716670337514e-16  5.846019350014284e-16  -2.0344567297699596e-20  -8.401507746851279e-16
1.5  -1.7286196509378615e-16  -7.371049048284551e-16  -1.189976719314987e-17  8.472573863993812e-16
1.51  -3.321569338965269e-16  2.626554513979528e-16  2.4749330361199717e-17  -3.378947992084984e-16
1.52  1.7130368812710721e-16  2.8563851901860173e-16  1.0476570360771756e-16  1.9605174695285146e-16
1.53  2.753723031791235e-16  9.43383667926013e-17  1.2651466146150767e-16  -9.802171740122115e-16
1.54  1.7165223240495762e-16  4.793144686080278e-16  -3.1659182216323503e-17  -1.015171868524639e-15
1.55  7.787718915008699e-17  -2.4031308896421334e-16  -1.7593782989255224e-16  4.0263872922094565e-17
1.56  -2.8987009419468015e-17  4.696770783276274e-16  3.622506098514391e-17  2.369147643098081e-16
1.57  3.4717325502303655e-16  -2.069800661776274e-16  -1.9970979041682344e-16  5.0683180862473615e-16
1.58  8.204371349383741e-16  2.788964355022163e-17  3.6959534221786467e-16  -8.019990567583425e-16
1.59  -2.2145151897588184e-16  -3.8499688219145004e-16  -7.242611635494588e-16  -1.4985639116756452e-16
1.6  4.360135306639388e-16  2.570778713348906e-16  -4.3422289084535883e-16  3.235058142012477e-16
1.61  2.743949333421952e-16  -3.433476970154191e-17  1.7381899036341862e-16  2.5627266637469947e-17
1.62  -3.168124130594627e-16  -3.281439884774236e-16  9.459468527009247e-16  1.4694617013998598e-16
1.6300000000000001  9.330014526742214e-16  4.13175707771091e-16  -4.2397723747754147e-16  -1.9962583318600097e-16
1.6400000000000001  7.837473482494301e-16  -4.672597202121546e-16  -2.112537840373916e-16  -5.203324671677053e-16
1.6500000000000001  6.869162720529053e-18  -3.272348816371184e-16  -2.555853142939215e-16  5.401440510352987e-16
1.6600000000000001  1.8291300175538354e-16  -7.230154920386345e-16  1.75144904478198e-16  3.4797635272103917e-16
1.67  -1.3250523419267743e-16  -2.764556821583539e-16  -1.2723209458450705e-16  -2.472854998517685e-16
1.68  4.41508860840362e-16  -4.710033974804084e-18  -8.76592940096699e-16  2.641013615450515e-16
1.69  1.3194654611975194e-15  -7.543337591898413e-16  -7.099437383023333e-16  3.5491497819220935e-17
1.7  6.890733704379022e-16  -4.4313031466184e-16  -5.609321690130896e-16  3.6673423873361824e-16
1.71  3.3008601279672025e-16  -5.845603742493812e-16  6.129868211063953e-16  3.777664598385093e-16
1.72  2.3245235161237625e-16  2.814964589146246e-16  -1.2518151805199745e-16  -7.655313516854679e-16
1.73  5.859240345098391e-16  -1.5543635087326738e-16  -6.959730500093762e-16  -4.898609657287318e-16
1.74  -1.2011022444478128e-16  3.9474769292252477e-16  -2.1018780663654132e-16  9.008461562857008e-16
1.75  3.5208767806970913e-16  -7.915612208030322e-16  4.550249957131669e-16  -3.6822170963276196e-16
1.76  7.482092035363397e-16  -7.368979726856746e-16  -2.6409118926140265e-16  -4.565175527541351e-16
1.77  -3.7457441361379437e-16  -9.982330678101275e-17  -6.1712866330601e-16  -1.0215763055413662e-15
1.78  8.37165660603192e-16  -2.0828138531001452e-16  -5.707915319573786e-16  2.7567038595673606e-16
1.79  4.978970288505879e-16  -1.675837393437913e-16  1.0912973637558398e-16  5.489035050394283e-16
1.8  2.388567886291048e-16  -3.039730221750619e-16  2.2236062581618726e-16  6.131530641145781e-17
1.81  2.3658402152834164e-16  5.052309172749174e-16  2.8013279865416727e-16  2.5307001205761073e-16
1.82  2.622424587298473e-16  -1.5634545771357265e-16  -7.606143855678845e-16  -3.543807897377664e-16
1.83  5.0428112130002044e-17  -1.5932039951186056e-16  -9.346076480702285e-16  -4.768460311699493e-16
1.84  5.469513084364841e-16  -2.614571625282282e-16  -1.1255516268056417e-15  -7.218215612561619e-17
