t   Re(psi(x_0,t))   Im(psi(x_0,t))    Re(psi(x_n,t))   Im(psi(x_n,t))
1.31  1.5248703864238587e-16  -7.005643741050362e-16  -2.148409840310072e-16  -3.6186274611950217e-16
1.32  2.393664356313386e-16  -8.032183771538383e-16  5.526081302068337e-16  1.248699992936351e-16
1.33  3.3024466500323336e-16  1.5373689994657336e-16  6.563276447704324e-18  -2.897023799998103e-16
1.34  5.618600750460587e-16  5.3946428236683645e-17  1.5414092399575934e-16  -1.720140546852494e-16
1.35  1.698427778128021e-16  -2.195236401855631e-16  1.8514060758065805e-16  -4.2526383600386123e-16
1.36  -2.3249903645445594e-16  -7.926505221779505e-18  6.129302986757915e-17  1.7024680186198817e-16
1.37  -3.6109319196161593e-16  -3.179756060365596e-16  -5.596654848261459e-17  -2.2929297654386176e-16
1.3800000000000001  -1.1440668709070874e-16  2.726457548149734e-18  2.954328854339612e-16  1.0574771208381484e-16
1.3900000000000001  -1.1508830147774616e-16  -2.5875214224527448e-17  -4.985098405597769e-16  -1.5056862919260786e-16
1.4000000000000001  1.7312441603665443e-16  -3.6437483018546826e-16  5.828553922525166e-17  -2.0318740842726954e-16
1.41  3.0416743875411286e-16  1.8970989626532747e-16  3.4043727238096174e-16  5.10797089320908e-16
1.42  -6.158573586808191e-16  1.1309854241785066e-17  1.365206607289396e-16  7.755006436032398e-17
1.43  -4.729521201812997e-17  -2.8926056679399507e-16  -1.75708174364581e-17  -1.1611319534982047e-15
1.44  4.3862417167761217e-17  8.516002442024981e-16  -6.380469106323079e-16  1.3977757603761093e-16
1.45  2.0493214771992566e-16  -3.0116339086811177e-16  3.8923998428702997e-16  -3.3754041123605253e-16
1.46  7.216559261627109e-16  1.898610528918439e-16  4.3311476291238254e-16  1.6138581483050112e-16
1.47  -5.372972341975295e-16  2.703657193078059e-16  -4.054228500342323e-17  -1.4717362349886872e-16
1.48  1.9188117313777465e-16  6.949712542720976e-17  -4.585742964139909e-16  -1.1943908537263994e-15
1.49  2.2024304372922961e-16  9.407232773332976e-17  -2.0104809237458466e-16  -2.334108285375939e-16
1.5  2.618390063491142e-16  -1.20711620170805e-16  -1.5949936620048655e-16  -3.177296241265418e-16
1.51  4.784968790997588e-17  -9.23647242852303e-16  9.961803769852762e-16  3.895361168112667e-16
1.52  2.8749401875459076e-16  6.909207666742156e-16  -2.7554687240312135e-16  -2.425775715784394e-16
1.53  -6.410444253975854e-16  4.554877847020782e-16  -4.924007387754783e-16  -1.4145547952230825e-16
1.54  -9.068968349718091e-17  1.1494950630882052e-16  -5.099199960300015e-16  1.4766629210276117e-16
1.55  6.487699757705568e-16  6.633727725179999e-16  -7.075887107287994e-16  -3.412820524601767e-16
1.56  2.411834391603878e-16  5.489348293913859e-16  -2.9955277061630424e-17  1.5579772351756677e-16
1.57  -4.050929947305894e-16  8.025384841449639e-16  -1.0430718361831869e-16  3.382202161469445e-16
1.58  -2.3269107260199917e-16  6.021026085729542e-16  -5.339735033716401e-16  5.069629846355717e-16
1.59  -4.011678836682571e-16  3.1383612149204343e-16  7.901809429495083e-17  8.257217634176087e-16
1.6  2.2558877208443715e-16  4.596650584032235e-16  -4.039621936186706e-16  1.877524167706688e-16
1.61  -3.4917147330918457e-16  -1.1793430722457862e-16  1.5155997093322358e-16  1.8766522930017923e-16
1.62  2.701417223405006e-16  5.985364944985984e-16  -1.9637470731322137e-16  -1.6092528324233576e-16
1.6300000000000001  -1.083164798847247e-16  6.40256681445241e-17  -7.310429521855687e-17  -3.568234785575104e-16
1.6400000000000001  -3.1219494998818892e-16  3.231487609632409e-18  2.206693170150748e-16  4.695670972996343e-16
1.6500000000000001  -3.8435858266824284e-16  7.439176948340895e-17  1.5590841488266403e-16  -4.3503588150369285e-16
1.6600000000000001  -1.988927959120183e-16  -1.3414119110310387e-16  5.221728484022764e-16  5.357706400342217e-17
1.67  -5.624722918486334e-17  -1.1495533464568755e-17  2.408648490336626e-16  1.7464744223168196e-16
1.68  -7.676744396099015e-17  2.046799850811127e-16  -2.6520420121203965e-16  -1.8053799923536221e-16
1.69  -1.2963467739718697e-15  -7.998676531559727e-16  2.532437785195361e-16  -6.19347564074484e-16
1.7  -5.785661606491996e-16  -1.0551753438771442e-15  -4.293669815409442e-17  -3.624348119431585e-16
1.71  -7.12075887979486e-16  -3.706347362043549e-16  -2.3006348456149663e-16  9.868820648009618e-17
1.72  -4.037258619052041e-17  -1.0936731381113835e-15  1.6000788226469945e-16  -2.38181557845998e-16
