t   Re(psi(x_0,t))   Im(psi(x_0,t))    Re(psi(x_n,t))   Im(psi(x_n,t))
0.101  -2.960496612719478e-16  -6.025216849952028e-17  9.923268449186062e-19  5.709773250446346e-16
0.10200000000000001  -4.029831607132579e-16  4.461035031372825e-16  3.3478104125615834e-16  3.5694820178719494e-16
0.10300000000000001  1.7943473667302688e-16  7.053326132345884e-16  3.0213574604183873e-16  1.1577686901233088e-17
0.10400000000000001  5.679406216382339e-16  2.2469324138560476e-16  1.9738984234089528e-16  2.0470030479412482e-17
0.105  2.0212130457172424e-16  -1.071218776923421e-16  2.910120925058652e-16  -3.736386200995151e-17
0.106  4.4738313385439805e-17  1.6492542586635223e-16  1.3784399921974858e-16  -3.807896729980179e-16
0.107  4.596854059965183e-16  1.6516339092691064e-16  -2.9229835752607603e-16  -2.286992048473149e-16
0.108  4.393686656853846e-16  -3.852877221999248e-16  -2.4421911490209626e-16  2.7856270391689254e-16
0.109  -1.3070937149000538e-16  -5.375475471341786e-16  1.4566957877148183e-16  3.5016587216673184e-16
0.11  -4.0644446817355073e-16  -1.194297028446131e-16  3.111634195837203e-16  5.520961318275754e-17
0.111  -1.454835027814101e-16  3.1228189707588695e-16  2.6261520533004845e-16  -3.515225836179702e-16
0.112  3.997005544550295e-16  6.77976597164374e-17  -2.676916745158501e-16  -4.2809566688313773e-16
0.113  8.969718604958844e-17  -6.617450435803717e-16  -5.13167959151738e-16  1.0975283541782231e-16
0.114  -7.639726438146182e-16  -3.1547950417854557e-16  -5.0142256457110075e-17  2.1528598735804187e-16
0.115  -3.92815900978917e-16  4.971718404836962e-16  -1.7016664614806532e-16  -8.298998408040667e-17
0.116  1.803627046840137e-16  1.5577844793695503e-16  -3.2883264272030866e-16  2.4142244125951212e-16
0.117  -2.165104312834313e-16  -1.1905970091738825e-16  8.711128617966615e-17  3.0968212812491174e-16
0.11800000000000001  -2.5045629885274663e-16  2.513325043314758e-16  1.7092317638831827e-18  -6.171830209388402e-17
0.11900000000000001  -2.5921763070130565e-17  1.3085048462329519e-16  -3.268880553366421e-16  1.0177327319063192e-16
0.12  -2.290265895670137e-16  1.572624337156182e-16  -1.38779489526857e-16  2.637474534593392e-16
0.121  -5.780947455985951e-17  3.9629776410183345e-16  -1.180281876512514e-16  3.156811847319065e-16
0.122  9.694869157215178e-17  3.0049111336998004e-16  1.4058940024204626e-16  4.0283500167695496e-16
0.123  1.7428666331291022e-16  2.7369156988073323e-16  1.79165612119588e-16  1.1812663629534735e-16
0.124  2.86586246294616e-16  1.602631870829656e-16  1.032166751784265e-18  2.7099651237066394e-16
