t   Re(psi(x_0,t))   Im(psi(x_0,t))    Re(psi(x_n,t))   Im(psi(x_n,t))
0.108  -6.821800069278794e-16  1.6393136847980827e-16  -8.085781759969779e-16  4.2764344522502273e-16
0.109  -6.743737512859838e-16  1.6219664500383146e-16  -8.355520849742464e-16  4.3276649578703624e-16
0.11  -6.81312645189891e-16  1.6393136847980827e-16  -8.648690585317464e-16  4.1807798628014873e-16
0.111  -6.761084747619606e-16  1.7607443281164592e-16  -8.9421239289689e-16  4.3212424288724396e-16
0.112  -6.624475273886432e-16  1.8778381627448937e-16  -9.042788371682489e-16  4.310834678600918e-16
0.113  -6.411971648079273e-16  1.687018580387445e-16  -9.271373668146727e-16  4.503551055645899e-16
0.114  -6.314393452555578e-16  1.5785983631388945e-16  -9.611240115020742e-16  4.697569284952586e-16
0.115  -6.221152065721824e-16  1.465841337200402e-16  -9.90609964295734e-16  4.994771403459381e-16
0.116  -6.258014939586332e-16  1.3921155894713877e-16  -1.0214792603914962e-15  5.289877759443221e-16
0.117  -6.40546643504436e-16  1.3010426069826053e-16  -1.0261862411063002e-15  5.529424011870103e-16
0.11800000000000001  -6.370771965524824e-16  1.3097162243624894e-16  -1.0443094368460157e-15  5.716279182806758e-16
0.11900000000000001  -6.407634839389331e-16  1.2706849461530112e-16  -1.0514704517578263e-15  5.779571614534898e-16
0.12  -6.509549843602969e-16  1.196959198423997e-16  -1.0676175037919773e-15  6.022174760688381e-16
0.121  -6.635317295611287e-16  1.0321604682062002e-16  -1.0939512618886688e-15  6.368182020747005e-16
0.122  -6.823968473623765e-16  8.673617379884035e-17  -1.1088887999047868e-15  6.634761731853614e-16
0.123  -7.112366251504909e-16  8.153200337090993e-17  -1.0908120478440263e-15  6.686787536542166e-16
0.124  -7.294512216482474e-16  6.505213034913027e-17  -1.1176949347181038e-15  6.717266689136488e-16
0.125  -7.515689459669517e-16  6.331740687315346e-17  -1.1306878370908512e-15  6.890324716214819e-16
0.126  -7.680488189887313e-16  7.45931094670027e-17  -1.1149632782889265e-15  6.975655485983748e-16
0.127  -7.843118515760139e-16  9.367506770274758e-17  -1.1585153383490188e-15  7.150739392168024e-16
0.128  -8.05995895025724e-16  1.1319070680748666e-16  -1.1766272972585498e-15  7.376186282698448e-16
0.129  -8.304988641238964e-16  1.1275702593849246e-16  -1.1974475088348945e-15  7.558874837186558e-16
0.13  -8.697469827678717e-16  1.2533377113932431e-16  -1.2013830037717594e-15  7.861050757949199e-16
0.131  -8.98586760555986e-16  1.2880321809127793e-16  -1.2074646170559909e-15  8.07912293787145e-16
0.132  -9.105129844533266e-16  1.5048726154098802e-16  -1.206031028228438e-15  8.44858559304498e-16
0.133  -9.324138683375338e-16  1.7477339020466331e-16  -1.208572864345207e-15  8.65186914960986e-16
0.134  -9.419548474554063e-16  2.0469737016526324e-16  -1.2103489229506134e-15  8.770128235150474e-16
0.135  -9.610368056911511e-16  2.233456475320139e-16  -1.197341720358398e-15  9.187555146181077e-16
0.136  -9.645062526431047e-16  2.480654570646834e-16  -1.2055865456208088e-15  9.57181099023197e-16
0.137  -9.731798700229888e-16  2.5500435096859064e-16  -1.2250633356236336e-15  9.929119817511957e-16
